Time,Job,Money_Amount_In,Money_Amount_Out,Freelancer,Day,Date,Number_of_Transfers,Latitude_Sender,Longitude_Sender,Latitude_Receiver,Longitude_Receiver,Total_Money,Fraud,Transaction_Distance,Hour
20:52,Student,0,104.51,0,Mon,2019-05-27,1,44.2529,-85.01700000000001,44.662231,-85.592846,104.51,0,0.7065058267820467,20
15:06,Student,0,5.01,0,Sun,2019-12-22,1,45.604,-94.1591,46.166856,-93.85662,5.01,0,0.6389843715897887,15
20:15,Student,0,49.77,0,Sat,2019-03-02,1,45.604,-94.1591,46.327784,-93.423615,49.77,0,1.0318921764801778,20
12:36,Student,0,66.3,0,Thu,2020-04-23,1,34.4596,-93.6743,34.898152,-94.567684,66.3,0,0.9952199898313924,12
15:17,Teacher,0,20.24,0,Wed,2020-02-05,1,46.5901,-117.1692,45.689107,-117.164042,20.24,0,0.9010077641247048,15
10:39,Engineer,0,63.34,0,Thu,2019-12-26,1,42.247,-73.7552,41.855953,-73.034242,63.34,0,0.8201818054388883,10
06:49,Student,0,28.33,0,Mon,2019-12-02,1,34.5906,-95.38,35.269874,-96.218416,28.33,0,1.0790526197234382,6
11:46,Engineer,0,55.75,0,Sat,2019-02-23,1,38.5319,-93.9221,37.643269,-94.657179,55.75,0,1.1532589433436036,11
00:01,Engineer,0,75.2,0,Tue,2019-12-17,1,37.2048,-86.8592,36.323741,-87.661445,75.2,0,1.191579624492631,0
08:48,Student,0,58.31,0,Wed,2019-11-13,1,30.592,-97.2893,30.417329,-98.071288,58.31,0,0.8012585040952748,8
16:39,Freelancer,0,37.0,1,Tue,2019-03-19,1,29.5894,-98.5201,30.396608,-99.284214,37.0,0,1.111510215994441,16
03:30,Engineer,0,61.26,0,Tue,2019-08-27,1,40.2878,-74.0162,39.736191,-73.996977,61.26,0,0.5519438491459063,3
22:13,Student,0,69.17,0,Wed,2020-03-25,1,39.5994,-105.0044,39.892125,-105.227916,69.17,0,0.3683033096253598,22
15:16,Student,0,44.53,0,Fri,2020-03-20,1,40.4109,-74.238,40.509091,-74.053573,44.53,0,0.20893728918027,15
02:01,Freelancer,0,34.05,1,Thu,2019-03-28,1,47.1709,-100.7944,47.140782,-99.828681,34.05,0,0.9661885327848734,2
04:40,Student,0,66.25,0,Tue,2020-06-09,1,31.3826,-81.4312,31.638126,-81.297138,66.25,0,0.2885587574827696,4
02:13,Student,0,81.78,0,Thu,2019-06-06,1,39.3543,-82.50299999999999,38.650174,-81.713498,81.78,0,1.0578784579903209,2
23:32,Doctor,0,13.87,0,Mon,2019-01-28,1,41.4247,-105.4781,40.961519,-105.252579,13.87,0,0.5151663422643206,23
21:03,Student,0,8.79,0,Mon,2019-04-22,1,28.1762,-81.9591,28.99838,-81.401583,8.79,0,0.9933806710868718,21
20:53,Teacher,0,24.01,0,Sun,2019-11-24,1,29.3641,-98.4924,29.065889,-98.76762,24.01,0,0.4058027216776593,20
12:54,Doctor,0,79.94,0,Fri,2020-04-24,1,41.1464,-81.5107,40.593971,-80.740579,79.94,0,0.9477679856810954,12
17:48,Student,0,119.59,0,Sat,2019-04-20,1,41.0001,-78.2357,40.12262,-78.806252,119.59,0,1.046661709963643,17
13:27,Student,0,34.32,0,Sat,2019-01-05,1,42.2619,-94.5566,42.910754,-94.17021,34.32,0,0.7551878874929103,13
23:47,Student,0,4.43,0,Wed,2019-04-10,1,44.8605,-85.8138,45.558416,-85.616128,4.43,0,0.7253695352301459,23
13:04,Student,0,58.89,0,Sat,2019-10-26,1,33.9143,-118.3493,33.070928,-118.54436499999998,58.89,0,0.8656365776750575,13
18:16,Student,0,14.99,0,Thu,2020-01-23,1,36.7779,-81.7676,36.070653,-82.518842,14.99,0,1.0317765560299432,18
18:46,Student,0,3.99,0,Mon,2020-05-18,1,41.8467,-74.1038,42.302221,-74.98099599999999,3.99,0,0.9884190426418218,18
03:32,Student,0,218.28,0,Tue,2020-03-03,1,32.4204,-85.0796,31.835313,-85.189636,218.28,0,0.5953442020083847,3
13:45,Student,0,65.53,0,Sun,2019-03-10,1,40.7692,-103.0968,40.08883,-102.835518,65.53,0,0.7288152169267594,13
17:44,Student,0,109.03,0,Fri,2019-12-20,1,37.3696,-80.1284,36.924412,-80.66239300000001,109.03,0,0.6952272142206544,17
15:23,Student,0,196.73,0,Tue,2020-04-14,1,38.388000000000005,-79.9906,38.928922,-80.787774,196.73,0,0.9633706432936348,15
08:42,Student,0,115.88,0,Mon,2019-06-03,1,46.2306,-112.1138,45.752399,-111.896572,115.88,0,0.5252277604858693,8
09:42,Student,0,103.82,0,Thu,2019-06-13,1,41.1464,-81.5107,40.51643,-81.024819,103.82,0,0.7955768643324203,9
12:09,Freelancer,0,4.95,1,Sun,2020-02-09,1,38.5294,-82.6654,39.514859,-81.801389,4.95,0,1.3105893517047993,12
18:17,Student,0,240.9,0,Mon,2020-02-10,1,41.0001,-78.2357,40.73638,-78.84706800000001,240.9,0,0.665822100732635,18
19:36,Freelancer,0,6.31,1,Thu,2019-12-26,1,30.9416,-83.3574,31.144855,-83.260662,6.31,0,0.2251018339974151,19
02:37,Student,0,106.58,0,Thu,2019-11-07,1,34.5444,-102.1069,35.317412,-102.610305,106.58,0,0.9224771792131184,2
14:41,Student,0,147.49,0,Tue,2019-08-27,1,41.5205,-80.0573,40.599021,-79.983402,147.49,0,0.9244373758373232,14
17:32,Doctor,0,46.44,0,Wed,2020-03-18,1,39.9148,-80.73100000000001,40.631201,-81.377093,46.44,0,0.964710608135926,17
17:08,Student,0,11.97,0,Mon,2019-09-16,1,41.6611,-73.0449,42.486042,-72.65565500000001,11.97,0,0.9121627998274162,17
14:44,Student,0,406.83,0,Wed,2019-12-18,1,37.9931,-100.9893,37.925104,-100.99732,406.83,0,0.0684673383154343,14
18:35,Student,0,100.07,0,Wed,2019-03-13,1,44.6087,-74.9732,44.786788,-75.637033,100.07,0,0.6873060363717145,18
00:27,Student,0,36.38,0,Tue,2019-02-26,1,46.1838,-101.2589,45.387795,-100.870451,36.38,0,0.8857294088072255,0
15:03,Student,0,3.43,0,Sun,2019-12-01,1,44.2529,-85.01700000000001,43.71603,-84.14393299999999,3.43,0,1.0249270136887934,15
08:02,Student,0,54.22,0,Thu,2020-01-09,1,41.55,-87.4569,42.207485,-86.541411,54.22,0,1.1271231673362128,8
09:43,Engineer,0,64.19,0,Thu,2019-10-10,1,30.592,-97.2893,30.773658,-97.893653,64.19,0,0.6310643212644846,9
22:28,Student,0,26.41,0,Tue,2019-06-04,1,33.6401,-116.5567,33.064093,-115.936306,26.41,0,0.8465652835340003,22
14:16,Teacher,0,36.02,0,Fri,2020-03-20,1,42.8112,-78.4481,42.652995,-78.782223,36.02,0,0.3696850026089837,14
14:09,Teacher,0,175.42,0,Sat,2019-12-21,1,36.8809,-82.0956,37.448867,-81.37651600000001,175.42,0,0.9163341705649728,14
05:15,Student,0,57.14,0,Mon,2019-12-02,1,33.6773,-118.0051,32.788592,-117.534092,57.14,0,1.0058083541748897,5
12:45,Student,0,100.05,0,Sat,2019-01-26,1,35.8184,-91.3375,35.873531,-92.118911,100.05,0,0.7833534183763973,12
22:21,Freelancer,0,431.09,1,Sun,2019-12-08,1,40.5891,-75.4645,40.494191,-76.160081,431.09,0,0.7020261005418574,22
15:09,Freelancer,0,3.24,1,Fri,2020-03-06,1,27.9865,-82.0139,27.904178,-81.942166,3.24,0,0.1091910181287845,15
08:25,Student,0,38.35,0,Tue,2020-04-07,1,44.1554,-72.4847,43.617184,-71.63473499999999,38.35,0,1.006040239692736,8
15:48,Student,0,173.91,0,Tue,2019-05-28,1,40.6153,-79.4545,41.530966,-78.970978,173.91,0,1.0354891346798365,15
11:27,Student,0,223.76,0,Sat,2020-04-11,1,33.2887,-111.0985,33.458594,-111.212294,223.76,0,0.2044823847474384,11
21:28,Student,0,55.72,0,Mon,2019-06-17,1,37.6395,-97.1714,38.321488,-97.673546,55.72,0,0.8469109973663123,21
00:39,Engineer,0,50.56,0,Fri,2019-12-20,1,38.9311,-89.2463,38.934427,-88.386034,50.56,0,0.8602724334099153,0
11:36,Engineer,0,71.38,0,Mon,2019-04-08,1,30.1886,-103.2214,29.293629,-103.533878,71.38,0,0.9479533698051832,11
02:37,Freelancer,0,1.22,1,Mon,2020-04-27,1,44.5274,-93.0196,44.954886,-92.170598,1.22,0,0.9505517746025196,2
14:34,Student,0,56.16,0,Fri,2019-04-05,1,34.2853,-91.3336,34.876071,-90.744284,56.16,0,0.8344481543493384,14
04:58,Doctor,0,92.64,0,Thu,2019-12-12,1,38.6476,-78.7717,38.695484,-79.00744300000001,92.64,0,0.2405569360983106,4
13:28,Student,0,32.18,0,Tue,2019-07-30,1,33.4044,-96.2238,34.160299,-96.565981,32.18,0,0.8297416073465261,13
19:26,Student,0,71.49,0,Thu,2020-01-02,1,35.0659,-89.1534,35.787278,-88.521416,71.49,0,0.9590568258137812,19
05:25,Student,0,62.75,0,Sat,2019-07-06,1,36.2201,-91.6421,36.320591,-91.420067,62.75,0,0.2437151906837116,5
16:48,Student,0,16.94,0,Fri,2019-06-14,1,32.5104,-86.8138,31.740584,-86.209474,16.94,0,0.9786861540514398,16
23:47,Student,0,167.89,0,Sat,2019-12-07,1,41.8948,-73.9767,41.949086,-74.38299599999999,167.89,0,0.4099065862022694,23
19:14,Student,0,2.2,0,Sat,2019-12-21,1,39.4125,-80.6352,39.847642,-81.212266,2.2,0,0.7227404295596044,19
19:01,Teacher,0,20.53,0,Sun,2020-01-05,1,39.1505,-79.503,39.544432,-79.441154,20.53,0,0.3987572549057884,19
21:47,Teacher,0,53.89,0,Sun,2019-03-17,1,47.4974,-122.0107,47.695565,-122.5192,53.89,0,0.5457486758802068,21
22:44,Student,0,9.66,0,Fri,2020-04-17,1,38.5319,-93.9221,37.790255,-94.407091,9.66,0,0.8861453470543031,22
17:46,Student,0,99.19,0,Sat,2019-09-14,1,40.201,-98.0684,39.881158,-98.855758,99.19,0,0.8498420589309504,17
12:13,Student,0,147.04,0,Sun,2020-06-14,1,39.9148,-80.73100000000001,40.804643,-81.029117,147.04,0,0.9384531476520246,12
12:26,Student,0,7.15,0,Tue,2020-04-14,1,42.9782,-96.0173,42.186699,-96.256681,7.15,0,0.8269081546108995,12
13:54,Student,0,5.15,0,Fri,2019-01-11,1,38.2911,-92.7059,38.624647,-93.589631,5.15,0,0.9445814319422108,13
21:54,Student,0,93.23,0,Mon,2019-05-06,1,41.1573,-88.0619,40.890299,-87.280549,93.23,0,0.8257111596690464,21
20:33,Student,0,109.27,0,Sun,2019-07-21,1,33.4783,-90.5142,33.042201,-90.04648900000001,109.27,0,0.639480974949211,20
20:25,Freelancer,0,39.8,1,Sun,2020-05-31,1,39.5723,-90.2379,39.936839,-89.542536,39.8,0,0.7851240507187367,20
21:45,Student,0,4.58,0,Thu,2019-06-13,1,38.046,-122.1866,37.375079,-122.035798,4.58,0,0.6876599678947434,21
13:01,Teacher,0,2.59,0,Sun,2019-08-25,1,30.33,-95.0202,30.425663,-94.247209,2.59,0,0.7788879865872933,13
03:15,Student,0,67.66,0,Fri,2019-07-12,1,33.1194,-83.8235,33.890627,-82.833897,67.66,0,1.254633485579757,3
03:54,Engineer,0,83.28,0,Sun,2019-12-15,1,41.0592,-73.7395,42.035803,-73.921276,83.28,0,0.9933760283925762,3
04:56,Student,0,9.71,0,Wed,2019-04-03,1,46.9777,-96.4092,46.557113,-95.857357,9.71,0,0.6938473327887077,4
22:42,Student,0,1.76,0,Wed,2019-03-13,1,30.4983,-88.3282,29.661289,-88.971108,1.76,0,1.0554231902819873,22
08:59,Freelancer,0,91.91,1,Mon,2019-10-21,1,41.2153,-90.9879,40.487373,-90.415653,91.91,0,0.9259289099806692,8
15:42,Student,0,3.41,0,Fri,2019-03-22,1,47.8342,-90.0476,47.027171,-90.657305,3.41,0,1.0114524179940394,15
03:48,Student,0,173.93,0,Sat,2019-04-13,1,41.2419,-81.7453,41.990561,-80.863381,173.93,0,1.1568381111815047,3
20:46,Student,0,5.72,0,Mon,2019-03-04,1,35.0583,-79.008,35.573237,-78.320417,5.72,0,0.8590288096786868,20
06:48,Freelancer,0,81.48,1,Tue,2019-11-26,1,35.9946,-81.7266,35.353209,-81.830516,81.48,0,0.6497545305244111,6
10:59,Teacher,0,3.48,0,Tue,2020-04-28,1,42.8223,-83.2829,42.411535,-83.213185,3.48,0,0.4166390121556051,10
08:26,Student,0,99.2,0,Tue,2019-06-25,1,48.1439,-92.8561,47.925333,-93.32977,99.2,0,0.5216654122989166,8
13:15,Doctor,0,161.24,0,Thu,2019-06-20,1,40.4062,-84.5076,40.128571,-85.102085,161.24,0,0.6561175785375709,13
14:24,Student,0,57.77,0,Thu,2020-01-30,1,26.4215,-99.0025,27.234186,-98.53749,57.77,0,0.9363187676726296,14
17:06,Teacher,0,113.51,0,Sun,2019-12-01,1,34.7032,-98.9591,34.558633,-99.624485,113.51,0,0.6809088160054922,17
03:34,Freelancer,0,27.64,1,Fri,2019-06-14,1,33.6028,-81.9748,34.008124,-82.528224,27.64,0,0.6859778923201476,3
19:42,Student,0,8.77,0,Sat,2019-09-14,1,39.8974,-82.4071,40.601756,-83.279034,8.77,0,1.1208863792070982,19
19:51,Freelancer,0,5.47,1,Mon,2020-01-27,1,29.7736,-95.4034,30.304319,-96.235716,5.47,0,0.9871233868250652,19
20:39,Student,0,7.28,0,Wed,2019-05-15,1,34.077,-84.3033,34.300928000000006,-84.571689,7.28,0,0.349537415028793,20
10:51,Student,0,104.57,0,Tue,2019-06-18,1,29.6047,-96.5249,29.737071000000004,-97.326704,104.57,0,0.8126572069802909,10
04:51,Engineer,0,72.17,0,Sun,2019-07-21,1,43.9742,-71.1503,43.409373,-70.887852,72.17,0,0.6228230026524426,4
20:10,Freelancer,0,22.52,1,Mon,2019-07-22,1,39.8013,-82.8125,38.804947,-82.613097,22.52,0,1.0161106519557797,20
00:57,Engineer,0,82.83,0,Tue,2019-05-28,1,30.6576,-91.6264,29.851975,-92.414003,82.83,0,1.1266543952046622,0
11:21,Student,0,20.93,0,Mon,2019-10-07,1,39.8936,-79.7856,40.423162,-80.353054,20.93,0,0.7761700547946926,11
13:29,Freelancer,0,14.65,1,Sun,2019-01-13,1,40.8095,-72.8229,41.407215,-73.808674,14.65,0,1.1528285216375356,13
13:26,Teacher,0,116.14,0,Sun,2019-09-08,1,38.0261,-97.6666,39.024664,-98.657497,116.14,0,1.4067718104600375,13
06:25,Student,0,7.11,0,Fri,2019-02-22,1,39.3465,-90.9362,39.080942,-91.230995,7.11,0,0.396768374985955,6
20:39,Student,0,1.87,0,Sun,2020-05-31,1,37.8274,-88.6235,37.252931,-88.100087,1.87,0,0.7771588000724214,20
17:04,Student,0,41.15,0,Fri,2019-12-06,1,32.6176,-86.9475,31.959241,-86.963989,41.15,0,0.6585654561256653,17
23:08,Student,0,6.71,0,Sat,2019-03-23,1,47.0999,-96.727,46.366516,-96.712747,6.71,0,0.7335224873614998,23
17:45,Student,0,65.05,0,Tue,2020-06-09,1,35.558,-77.2566,36.245635,-77.42960500000001,65.05,0,0.7090646114776857,17
21:32,Doctor,0,76.81,0,Sat,2019-12-07,1,34.7789,-86.5438,34.856452000000004,-87.152168,76.81,0,0.613291069662684,21
04:49,Student,0,105.26,0,Sun,2019-09-15,1,40.8555,-79.7372,41.081654,-80.311587,105.26,0,0.6173054814959951,4
23:31,Student,0,44.3,0,Fri,2019-12-20,1,41.6964,-96.9858,41.502607,-97.859725,44.3,0,0.8951539713781085,23
05:49,Student,0,102.69,0,Tue,2020-05-26,1,46.5522,-96.7909,45.784571,-97.076637,102.69,0,0.8190848031858519,5
16:35,Doctor,0,97.3,0,Fri,2020-05-29,1,44.0577,-76.0196,43.312965000000005,-75.69101500000001,97.3,0,0.814001426565077,16
21:46,Student,0,36.54,0,Tue,2020-04-07,1,34.2651,-77.867,35.191590000000005,-77.813929,36.54,0,0.9280087559613948,21
12:42,Doctor,0,2.44,0,Sun,2019-11-24,1,64.7556,-165.6723,64.685361,-166.51837700000002,2.44,0,0.8489875187834118,12
19:31,Teacher,0,18.93,0,Sun,2019-12-29,1,34.3091,-78.3372,33.668023,-79.072907,18.93,0,0.9758301644128504,19
02:11,Student,0,39.9,0,Sun,2019-06-09,1,48.4786,-122.3345,48.330694,-122.971442,39.9,0,0.6538893608248935,2
08:01,Student,0,152.56,0,Fri,2020-03-06,1,43.7588,-97.8712,44.621304,-96.871823,152.56,0,1.3201013363166456,8
21:25,Student,0,59.65,0,Sun,2020-03-29,1,39.7532,-105.6356,39.318991,-105.10311000000002,59.65,0,0.6870830050153931,21
10:13,Student,0,69.36,0,Sun,2019-02-10,1,30.2385,-90.8435,29.714248,-90.090801,69.36,0,0.9172763728042967,10
21:40,Freelancer,0,6.35,1,Sun,2019-12-29,1,37.3272,-91.0243,36.734596,-91.667328,6.35,0,0.8744509760987146,21
21:21,Student,0,20.68,0,Sat,2019-04-13,1,29.8872,-90.0331,29.907185,-89.705752,20.68,0,0.3279574870756884,21
15:47,Student,0,33.91,0,Sat,2019-10-26,1,42.5978,-82.8823,42.571572,-83.72320400000001,33.91,0,0.8413129294145044,15
06:23,Student,0,36.89,0,Fri,2020-05-15,1,41.2249,-85.0301,40.281707,-85.021236,36.89,0,0.943234650415792,6
22:29,Doctor,0,63.18,0,Wed,2019-12-04,1,39.3391,-95.0999,38.642403,-95.985549,63.18,0,1.1268366611936274,22
11:31,Engineer,0,52.99,0,Sat,2019-10-26,1,38.8432,-78.6003,38.999858,-79.081387,52.99,0,0.5059510159422572,11
15:25,Student,0,28.1,0,Sun,2020-03-22,1,38.8938,-86.5246,39.110196,-86.722109,28.1,0,0.2929795793173989,15
14:45,Teacher,0,60.8,0,Fri,2019-10-04,1,40.0994,-89.9601,39.5937,-90.754344,60.8,0,0.9415710390278657,14
17:23,Student,0,37.12,0,Tue,2020-03-24,1,36.8809,-82.0956,37.407625,-82.306051,37.12,0,0.5672114676432443,17
19:42,Student,0,4.85,0,Tue,2019-06-18,1,39.5483,-119.7957,40.211397,-120.430349,4.85,0,0.9178654501668606,19
07:26,Student,0,165.44,0,Thu,2019-07-04,1,37.7175,-112.4777,38.291924,-113.432862,165.44,0,1.1145839483950966,7
04:05,Freelancer,0,23.38,1,Wed,2019-03-06,1,31.4647,-100.39,30.677203,-100.645815,23.38,0,0.8280053376844875,4
22:46,Student,0,208.97,0,Sat,2019-05-04,1,38.4921,-85.4524,37.956664,-85.543661,208.97,0,0.5431576936921703,22
22:18,Student,0,73.52,0,Mon,2020-04-06,1,46.1838,-101.2589,46.298984,-101.971432,73.52,0,0.7217819649173801,22
05:51,Student,0,85.67,0,Fri,2020-05-22,1,44.3481,-89.1101,43.425026,-89.35915899999999,85.67,0,0.9560836757088752,5
23:23,Student,0,66.6,0,Thu,2019-11-28,1,33.141,-84.1759,33.58927,-83.683269,66.6,0,0.6660565254248348,23
01:44,Student,0,67.89,0,Wed,2019-11-13,1,36.115,-84.0438,36.631694,-83.54942199999999,67.89,0,0.7151099891065799,1
11:08,Student,0,34.14,0,Mon,2019-10-21,1,36.4992,-120.0936,36.220718,-120.751684,34.14,0,0.7145815386504225,11
09:11,Student,0,176.09,0,Fri,2019-12-06,1,45.67100000000001,-121.8686,45.837862,-122.157038,176.09,0,0.3332257596405143,9
01:13,Doctor,0,125.1,0,Sun,2019-03-31,1,41.5177,-78.2536,41.955263,-77.557296,125.1,0,0.8223749992460986,1
23:57,Doctor,0,57.65,0,Sun,2019-02-03,1,42.3703,-84.2485,43.176472,-85.152575,57.65,0,1.2113071035905714,23
02:50,Student,0,79.4,0,Sat,2020-03-14,1,35.2229,-89.5518,34.949181,-89.203152,79.4,0,0.4432578469299759,2
02:16,Freelancer,0,1.1,1,Mon,2019-01-14,1,28.1762,-81.9591,28.379825,-82.928945,1.1,0,0.990990648114292,2
04:47,Student,0,30.48,0,Sat,2019-01-19,1,44.6437,-90.1031,45.631085,-90.546633,30.48,0,1.0824281317085187,4
18:33,Student,0,68.65,0,Tue,2019-02-19,1,39.5483,-119.7957,38.557369,-119.418515,68.65,0,1.060289003520262,18
22:20,Student,0,127.09,0,Sat,2020-03-21,1,32.9396,-105.8189,33.307782,-106.583479,127.09,0,0.8486100590760163,22
23:09,Student,0,80.6,0,Fri,2019-03-08,1,36.1043,-97.0609,36.119326,-96.408839,80.6,0,0.65223410551504,23
20:17,Freelancer,0,1.47,1,Mon,2019-10-14,1,34.3396,-89.5736,34.303904,-89.357185,1.47,0,0.219339136136255,20
04:21,Student,0,66.94,0,Wed,2020-03-18,1,41.6125,-122.5258,41.590476,-122.489739,66.94,0,0.0422546127304467,4
13:33,Teacher,0,109.09,0,Sun,2019-12-15,1,34.2651,-77.867,34.897633,-77.629024,109.09,0,0.6758184465261394,13
04:42,Student,0,244.88,0,Tue,2020-05-12,1,37.6787,-122.478,36.948561,-122.13263899999998,244.88,0,0.8076986935992959,4
14:52,Student,0,43.77,0,Sat,2019-09-28,1,29.9975,-90.2146,30.742803,-90.548585,43.77,0,0.8167144801177452,14
06:25,Freelancer,0,1.4,1,Tue,2019-09-24,1,34.048,-85.9246,33.306386,-86.453644,1.4,0,0.9109768816671456,6
12:50,Student,0,2.6,0,Tue,2019-01-29,1,40.5716,-74.3167,39.809964,-73.953537,2.6,0,0.8437871538871599,12
13:36,Student,0,56.57,0,Fri,2020-01-31,1,33.3645,-81.2718,33.58787,-81.550321,56.57,0,0.3570267557774906,13
00:14,Student,0,100.79,0,Fri,2019-07-12,1,29.8826,-84.5964,30.405021,-83.96816700000001,100.79,0,0.8170681755704321,0
09:00,Student,0,42.07,0,Wed,2019-10-16,1,33.6372,-96.6184,34.576366,-96.022537,42.07,0,1.1122434492164894,9
06:02,Student,0,58.28,0,Thu,2019-04-11,1,27.5155,-99.4986,28.470419,-100.318546,58.28,0,1.2586428164801178,6
14:27,Student,0,11.49,0,Wed,2020-04-22,1,37.3304,-121.7913,36.967652,-122.274827,11.49,0,0.6044704055890517,14
23:36,Doctor,0,8.88,0,Wed,2019-12-04,1,41.8383,-71.4377,42.422015,-72.416327,8.88,0,1.1394884845201307,23
04:11,Student,0,1.34,0,Sat,2019-05-04,1,36.9412,-98.2458,36.403928,-97.980789,1.34,0,0.599075981912981,4
22:13,Student,0,4.39,0,Tue,2020-05-26,1,42.9373,-87.9943,42.354902,-87.518062,4.39,0,0.7523231108027938,22
13:53,Student,0,15.6,0,Tue,2020-03-31,1,39.6251,-82.7552,40.384263,-82.264706,15.6,0,0.9038322989387958,13
05:01,Student,0,215.17,0,Sat,2019-01-05,1,40.0369,-75.0664,39.675093,-75.90203699999999,215.17,0,0.910600626519656,5
18:41,Freelancer,0,9.81,1,Mon,2019-12-16,1,34.3795,-118.523,34.362001,-118.39343999999998,9.81,0,0.1307364088576826,18
21:34,Student,0,7.34,0,Fri,2020-02-14,1,34.3091,-78.3372,34.667739000000005,-78.33239,7.34,0,0.3586712539652468,21
03:04,Doctor,0,34.38,0,Sun,2020-02-16,1,41.1464,-81.5107,40.890814,-80.648953,34.38,0,0.8988504299409275,3
13:29,Student,0,5.27,0,Sat,2020-01-18,1,38.2674,-76.4954,37.560966,-77.448088,5.27,0,1.1860284236475922,13
09:47,Student,0,28.94,0,Wed,2020-05-13,1,44.1554,-72.4847,43.256901,-73.33429699999999,28.94,0,1.2365741042937874,9
10:22,Student,0,92.84,0,Tue,2019-08-13,1,30.592,-97.2893,30.031321,-96.543622,92.84,0,0.9329504921082348,10
15:11,Student,0,8.61,0,Sat,2020-03-21,1,47.0999,-96.727,46.470618,-96.829115,8.61,0,0.6375133792705805,15
22:54,Teacher,0,256.08,0,Mon,2019-05-06,1,36.0788,-81.1781,35.288352,-81.238571,256.08,0,0.7927577073387527,22
08:07,Engineer,0,56.67,0,Tue,2019-05-07,1,38.6171,-90.4504,38.61327,-90.300583,56.67,0,0.1498659480635932,8
14:44,Doctor,0,34.48,0,Fri,2019-08-09,1,40.6152,-74.415,40.114098,-75.292393,34.48,0,1.0104066957680948,14
01:31,Student,0,171.73,0,Mon,2019-12-30,1,38.8265,-82.1364,39.104671,-81.56026800000001,171.73,0,0.639771198683549,1
12:44,Freelancer,0,61.77,1,Thu,2020-01-23,1,45.6892,-122.6616,45.502577,-122.694212,61.77,0,0.1894510139138824,12
06:39,Student,0,106.59,0,Sun,2019-09-01,1,35.2563,-111.95,34.973808,-111.929794,106.59,0,0.2832137223017324,6
17:46,Student,0,5.99,0,Mon,2020-04-13,1,42.0716,-75.0152,41.65268,-75.87451,5.99,0,0.9559851685565072,17
09:39,Student,0,76.39,0,Sat,2019-08-03,1,40.7382,-73.1297,40.581546,-72.22094399999999,76.39,0,0.9221593914568234,9
16:41,Student,0,4.32,0,Thu,2019-07-18,1,43.0397,-77.6871,43.39958,-77.075583,4.32,0,0.7095538426990622,16
04:24,Student,0,101.06,0,Sat,2020-05-23,1,33.141,-82.515,33.875235,-82.13289,101.06,0,0.8277131673019378,4
23:12,Freelancer,0,7.05,1,Tue,2019-11-12,1,34.6689,-86.2296,33.800731,-85.413605,7.05,0,1.1914550988543398,23
01:14,Student,0,39.81,0,Fri,2019-08-30,1,40.7491,-95.038,40.589697,-94.650766,39.81,0,0.4187594621796542,1
14:14,Freelancer,0,9.39,1,Mon,2020-04-13,1,34.847,-98.9836,35.421153000000004,-98.157306,9.39,0,1.0061875778625904,14
11:51,Student,0,68.7,0,Sat,2020-05-30,1,34.347,-87.7154,33.709294,-87.886865,68.7,0,0.6603553502933107,11
22:32,Teacher,0,36.7,0,Sat,2019-03-09,1,43.8065,-73.0882,43.629966,-73.34099,36.7,0,0.3083294297597961,22
17:16,Teacher,0,75.62,0,Mon,2019-12-09,1,48.6031,-93.2977,48.600726,-93.852543,75.62,0,0.5548480787792187,17
14:53,Doctor,0,3.4,0,Thu,2019-03-21,1,37.7175,-112.4777,37.723290000000006,-111.54797,3.4,0,0.9297480287690776,14
05:58,Student,0,102.5,0,Wed,2019-02-13,1,42.8801,-117.281,43.158064,-116.553864,102.5,0,0.7784540755831423,5
18:43,Student,0,2.52,0,Fri,2019-08-09,1,32.2779,-97.2351,31.549679,-97.126647,2.52,0,0.736252591200874,18
05:09,Student,0,152.98,0,Wed,2019-12-11,1,45.8289,-118.4971,46.566698,-117.59198,152.98,0,1.167727752176851,5
20:49,Student,0,121.31,0,Mon,2019-11-04,1,48.6031,-93.2977,47.891128,-94.15268,121.31,0,1.1126072663720967,20
18:35,Student,0,7.4,0,Mon,2019-07-08,1,41.0109,-81.2977,41.924048,-80.94892,7.4,0,0.9774900297721726,18
02:57,Student,0,111.66,0,Sun,2019-05-12,1,24.6557,-81.3824,24.352518,-81.80117800000001,111.66,0,0.51700516284463,2
23:01,Doctor,0,12.48,0,Sun,2020-01-26,1,44.8605,-85.8138,44.319895,-86.577889,12.48,0,0.9359945330748448,23
11:52,Student,0,84.21,0,Tue,2019-12-17,1,33.4783,-90.5142,32.780212,-90.735706,84.21,0,0.7323877141104934,11
02:42,Student,0,108.29,0,Sun,2020-03-29,1,33.9568,-81.1405,34.467433,-80.839556,108.29,0,0.59271692385573,2
17:20,Student,0,520.06,0,Mon,2019-07-22,1,40.6025,-80.3863,41.367023,-79.98674100000001,520.06,0,0.8626371264964217,17
15:26,Student,0,65.23,0,Sun,2019-09-01,1,37.7175,-112.4777,37.188431,-112.505661,65.23,0,0.5298073463835699,15
16:48,Student,0,3.14,0,Thu,2019-09-19,1,39.5756,-83.7153,38.734481,-84.676289,3.14,0,1.277098676799093,16
14:29,Student,0,147.87,0,Fri,2019-12-20,1,40.817,-74.0,40.439479,-73.189821,147.87,0,0.8938188392968731,14
06:01,Engineer,0,49.24,0,Tue,2020-05-26,1,40.3207,-110.436,40.739148,-110.160288,49.24,0,0.5011145933297146,6
